1	AT1G09530	no_paralog	POC1	39.03	 AT-LC:1.00	10/35	 RSF1 RGA2 RGL1 RGA1 PHYB RGL2 PIL6 PHYD RGL3 TOC1	regulation of transcription, DNA-templated;signal transduction;circadian rhythm;gravitropism;response to red or far red light;de-etiolation;gibberellic acid mediated signaling pathway;red or far-red light signaling pathway;positive regulation of anthocyanin metabolic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding
766	AT2G22770	AT4G37850	NAI1	3.12	 AT-CC:1.00	1/35	 CKX5	regulation of transcription, DNA-templated;endoplasmic reticulum organization	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
767	AT4G03020	no_paralog	na	3.12	 HS-LC:1.00	1/35	 FUS1	na	cytoplasm;Cul4-RING ubiquitin ligase complex	nucleotide binding
768	AT3G54300	no_paralog	VAMP727	3.11	 AT-HT:1.00	1/35	 DWF2	protein targeting to vacuole;vacuole organization	endosome;membrane;SNARE complex	na
769	AT1G18470	AT1G73950	na	3.11	 AT-HT:1.00	1/35	 DWF2	na	extracellular region;mitochondrion	zinc ion binding
770	AT2G36350	AT3G52890	na	3.10	 AT-PG:1.00	1/35	 DWF2	methylation-dependent chromatin silencing;determination of bilateral symmetry;meristem initiation;meristem maintenance;RNA interference	nucleus;plasma membrane	protein binding;kinase activity
771	AT5G19690	no_paralog	STT3A	3.09	 AT-CX:1.00	1/35	 WEI8	rRNA processing;systemic acquired resistance;response to salt stress;response to endoplasmic reticulum stress;regulation of response to osmotic stress	endoplasmic reticulum;plasma membrane;chloroplast;membrane	oligosaccharyl transferase activity
772	AT5G25490	no_paralog	na	3.09	 AT-HT:1.00	1/35	 TOC1	na	nucleus	na
773	AT3G16980	no_paralog	NRPE9A	3.09	 AT-HT:1.00	1/35	 TOC1	transcription, DNA-templated	DNA-directed RNA polymerase V complex;nucleus;DNA-directed RNA polymerase II, core complex	DNA binding;DNA-directed RNA polymerase activity
774	AT3G52050	no_paralog	na	3.09	 AT-HT:1.00	1/35	 HB-2	na	nucleus	catalytic activity
775	AT3G19100	AT1G49580	na	3.09	 AT-CX:1.00	1/35	 UMB1	na	plasma membrane	calcium-dependent protein serine/threonine phosphatase activity;calcium ion binding;kinase activity
776	AT1G13350	AT3G25840	na	3.09	 AT-PG:1.00	1/35	 DWF2	na	nucleus;cytoplasm	protein kinase activity
777	AT5G05890	no_paralog	na	3.08	 AT-CX:1.00	1/35	 RGL2	na	nucleus	UDP-glycosyltransferase activity;transferase activity, transferring glycosyl groups
778	AT3G47500	AT5G62430	CDF3	3.08	 AT-CX:1.00	1/35	 PIL6	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
779	AT4G24190	no_paralog	SHD	3.06	 AT-CX:1.00	1/35	 WEI8	gluconeogenesis;glycolytic process;protein folding;N-terminal protein myristoylation;water transport;hyperosmotic response;Golgi organization;response to temperature stimulus;protein secretion;response to heat;response to cold;response to water deprivation;response to high light intensity;response to salt stress;regulation of meristem structural organization;regulation of meristem growth;response to endoplasmic reticulum stress;response to hydrogen peroxide;response to cadmium ion	nucleus;mitochondrion;vacuole;vacuolar membrane;endoplasmic reticulum;plasma membrane;plasmodesma;chloroplast;membrane;apoplast	ATP binding
780	AT5G47750	no_paralog	PK5	3.06	 AT-PG:1.00	1/35	 DWF2	microtubule cytoskeleton organization;cytokinesis by cell plate formation	nucleus;nucleolus;cytoplasm	protein binding;kinase activity
781	AT5G67260	AT3G50070	CYCD3;2	3.06	 AT-CX:1.00	1/35	 STH2	stomatal lineage progression;regulation of cell proliferation;seed development;regulation of cell cycle	nucleus	cyclin-dependent protein serine/threonine kinase activity;protein binding
782	AT5G15840	AT3G02380	FG	3.05	 AT-LC:1.00	1/35	 FUS1	DNA repair;circadian rhythm;regulation of flower development;far-red light signaling pathway;negative regulation of photomorphogenesis;response to far red light;reproductive structure development	nucleus	sequence-specific DNA binding transcription factor activity;protein binding;zinc ion binding
783	AT5G06140	no_paralog	SNX1	3.04	 HS-CX:1.00	1/35	 SRL2	ubiquitin-dependent protein catabolic process;protein targeting to vacuole;Golgi to vacuole transport;endosome to lysosome transport;photorespiration;positive gravitropism;auxin homeostasis;endosomal transport;intracellular signal transduction;root development;response to misfolded protein;proteasome core complex assembly	endosome;multivesicular body;cytosol;chloroplast;membrane;retromer complex;intracellular membrane-bounded organelle	protein binding
784	AT5G50670	no_paralog	SPL13B	3.04	 AT-CC:1.00	1/35	 IAA29	anther development	nucleus	DNA binding
785	AT4G38000	AT5G65590	DOF4.7	3.04	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;purine nucleobase transport;floral organ abscission;positive regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
786	AT5G01380	AT2G38250	na	3.04	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;toxin catabolic process;response to cyclopentenone	nucleus	sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding;sequence-specific DNA binding
787	AT5G11190	AT5G25390	SHN2	3.04	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
788	AT1G78080	AT1G22190	WIND1	3.04	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated;response to osmotic stress;response to cold;response to water deprivation;response to light stimulus;response to wounding;response to salt stress;cytokinin-activated signaling pathway;ethylene-activated signaling pathway;red or far-red light signaling pathway;regulation of cell differentiation;cellular response to salt stress	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;sequence-specific DNA binding
789	AT5G39660	no_paralog	CDF2	3.04	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
790	AT3G02310	AT5G15800	SEP2	3.04	 AT-CC:1.00	1/35	 IAA29	plant-type cell wall modification;pollen tube growth;post-embryonic morphogenesis;flower development;regulation of flower development;vernalization response;anthocyanin accumulation in tissues in response to UV light;carpel development;petal development;stamen development;ovule development;meristem development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
791	AT2G31650	no_paralog	SDG27	3.04	 AT-CC:1.00	1/35	 IAA29	DNA-dependent DNA replication;DNA methylation;chromatin silencing;regulation of transcription, DNA-templated;regulation of flower development;leaf morphogenesis;specification of floral organ identity;gene silencing;histone modification;histone phosphorylation;gene silencing by RNA;histone lysine methylation;floral organ formation;histone H3-K9 methylation;histone H3-K4 methylation	nucleus;cytoplasm;plasma membrane	phosphatidylinositol-5-phosphate binding;histone-lysine N-methyltransferase activity;transcription regulatory region DNA binding
792	AT4G28860	no_paralog	ckl4	3.03	 AT-PG:1.00	1/35	 DWF2	protein autophosphorylation	nucleus;cytoplasm	protein serine/threonine kinase activity;kinase activity
793	AT1G67170	no_paralog	na	3.02	 AT-HT:1.00	1/35	 TOC1	na	na	na
794	AT4G36670	AT2G18480	PMT6	3.02	 AT-CX:1.00	1/35	 STH2	tryptophan catabolic process;oligopeptide transport;indoleacetic acid biosynthetic process	plasma membrane;membrane	sugar:hydrogen symporter activity;carbohydrate transmembrane transporter activity
795	AT1G20696	no_paralog	NFD3	3.02	 HS-LC:0.66 HS-CX:0.34	1/35	 SRL2	glucose catabolic process;chromatin assembly or disassembly	chromatin;nucleus	DNA binding;chromatin binding;sequence-specific DNA binding transcription factor activity;structural constituent of chromatin
796	AT2G41910	no_paralog	na	3.00	 AT-PG:1.00	1/35	 DWF2	na	na	kinase activity
797	AT2G42430	AT3G58190	LBD16	2.99	 AT-CX:1.00	1/35	 MSG2	lateral root formation	nucleus	na
798	AT3G12690	no_paralog	AGC1.5	2.99	 AT-PG:1.00	1/35	 DWF2	unidimensional cell growth;plant-type cell wall modification;pollen tube growth;cellular process involved in reproduction;pollen tube development	nucleus	protein binding;kinase activity
799	AT5G54640	AT4G27230	RAT5	2.98	 AT-CC:1.00	1/35	 PHYE	DNA mediated transformation;response to wounding;response to bacterium	nucleus;nucleolus	DNA binding;protein binding
800	AT1G28130	no_paralog	GH3.17	2.98	 AT-CC:1.00	1/35	 PHYE	response to auxin;auxin homeostasis;brassinosteroid biosynthetic process	nucleus;cytoplasm	indole-3-acetic acid amido synthetase activity
801	AT1G54690	no_paralog	HTA3	2.98	 AT-CC:1.00	1/35	 PHYE	RNA methylation;cell proliferation	nucleus;nucleolus	DNA binding
802	AT5G17380	no_paralog	na	2.98	 AT-CC:1.00	1/35	 WEI8	toxin catabolic process;response to cyclopentenone;para-aminobenzoic acid metabolic process	cytosol;chloroplast	pyruvate decarboxylase activity
803	AT5G22880	no_paralog	HTB2	2.98	 AT-CC:1.00	1/35	 PHYE	cell proliferation	nucleus;nucleolus	DNA binding;protein binding
804	AT1G09200	no_paralog	H3.1	2.98	 AT-CC:1.00	1/35	 PHYE	cell proliferation	nucleus	DNA binding;protein binding
805	AT5G63840	no_paralog	RSW3	2.98	 AT-CX:1.00	1/35	 WEI8	unidimensional cell growth;cellulose biosynthetic process;defense response to bacterium;response to cadmium ion;Golgi vesicle transport	extracellular region;endoplasmic reticulum;chloroplast	hydrolase activity, hydrolyzing O-glycosyl compounds;glucosidase activity
806	AT4G15560	AT3G21500	DXS1	2.98	 AT-CX:1.00	1/35	 PIL6	sulfur amino acid metabolic process;glycine catabolic process;unsaturated fatty acid biosynthetic process;phosphatidylglycerol biosynthetic process;oxidoreduction coenzyme metabolic process;vitamin metabolic process;cellular amino acid biosynthetic process;aromatic amino acid family metabolic process;aromatic amino acid family biosynthetic process;lipoate metabolic process;coenzyme biosynthetic process;nucleotide metabolic process;response to light stimulus;jasmonic acid biosynthetic process;leaf morphogenesis;regulation of proton transport;chlorophyll metabolic process;chlorophyll biosynthetic process;carotenoid biosynthetic process;regulation of lipid metabolic process;isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway;cysteine biosynthetic process;secondary metabolic process;cell differentiation;oxylipin biosynthetic process;regulation of protein localization;sulfur compound biosynthetic process;positive regulation of transcription, DNA-templated;protein autophosphorylation	chloroplast	1-deoxy-D-xylulose-5-phosphate synthase activity
807	AT2G40120	no_paralog	na	2.98	 AT-PG:1.00	1/35	 DWF2	protein autophosphorylation	nucleus;cytoplasm	protein serine/threonine kinase activity;kinase activity
808	AT3G17750	no_paralog	na	2.97	 AT-PG:1.00	1/35	 DWF2	na	nucleus;cytosol;plasma membrane	kinase activity
809	AT1G11650	no_paralog	RBP45B	2.96	 AT-HT:1.00	1/35	 TOC1	mRNA splicing, via spliceosome;response to ozone	nucleus;cytoplasm	RNA binding;poly(A) binding
810	AT4G10790	no_paralog	na	2.96	 HS-LC:1.00	1/35	 UMB1	N-terminal protein myristoylation	cytoplasm;plasma membrane	na
811	AT5G64170	no_paralog	LNK1	2.94	 AT-CX:1.00	1/35	 PIL6	na	nucleus	na
812	AT3G23050	AT4G14550	IAA7	2.91	 AT-HT:1.00	1/35	 MSG2	polysaccharide biosynthetic process;pattern specification process;regulation of cell size;response to desiccation;response to cold;response to water deprivation;response to wounding;gravitropism;response to salt stress;response to auxin;response to abscisic acid;response to jasmonic acid;multidimensional cell growth;auxin polar transport;cell tip growth;root morphogenesis;regulation of hormone levels;growth;anthocyanin accumulation in tissues in response to UV light;root hair elongation;cell wall organization	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
813	AT1G30120	AT2G34590	PDH-E1 BETA	2.91	 AT-HT:1.00	1/35	 RGA2	acetyl-CoA metabolic process;polyamine catabolic process;fatty acid biosynthetic process;response to wounding;phenylpropanoid metabolic process;coumarin biosynthetic process;sterol biosynthetic process;brassinosteroid biosynthetic process;cellular modified amino acid biosynthetic process	chloroplast;chloroplast stroma;chloroplast envelope;plastid pyruvate dehydrogenase complex	pyruvate dehydrogenase (acetyl-transferring) activity
814	AT5G62340	no_paralog	na	2.90	 AT-CX:1.00	1/35	 PAR1	lateral root development;developmental growth;root hair cell differentiation	extracellular region	pectinesterase inhibitor activity
815	AT3G14370	AT1G53700	WAG2	2.90	 AT-PG:1.00	1/35	 DWF2	auxin polar transport;root development;lateral root development;developmental growth;root hair cell differentiation;cotyledon development	nucleus	protein serine/threonine kinase activity;kinase activity
816	AT1G53700	AT3G14370	WAG1	2.89	 AT-PG:1.00	1/35	 DWF2	auxin polar transport;root development;cotyledon development	nucleus	protein serine/threonine kinase activity;kinase activity
817	AT4G35570	AT2G17560	NFD5	2.89	 AT-CX:1.00	1/35	 DWF2	chromatin assembly or disassembly	chromatin;nucleus;cytoplasm	DNA binding;chromatin binding;sequence-specific DNA binding transcription factor activity;structural constituent of chromatin
818	AT3G52890	AT2G36350	KIPK	2.88	 AT-PG:1.00	1/35	 DWF2	mitotic cell cycle;RNA processing	nucleus;cytoplasm	protein kinase activity;protein binding;kinase activity
819	AT4G10490	no_paralog	na	2.88	 AT-CX:1.00	1/35	 IAA29	secondary metabolic process	cytoplasm	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors
820	AT1G70710	AT1G23210	GH9B1	2.88	 AT-CX:1.00	1/35	 XTR7	plant-type cell wall organization;cell wall modification;cell wall modification involved in multidimensional cell growth	extracellular region;chloroplast	hydrolase activity, hydrolyzing O-glycosyl compounds;cellulase activity
821	AT2G26890	no_paralog	KAM2	2.88	 DM-CX:1.00	1/35	 UMB1	protein folding;protein targeting to vacuole;endocytosis;endosome organization;vacuole organization;amyloplast organization;embryo development ending in seed dormancy;negative gravitropism;response to starvation;cell division	nucleus;late endosome;vacuole;vacuolar membrane;endoplasmic reticulum;Golgi apparatus;trans-Golgi network;intracellular membrane-bounded organelle	na
822	AT3G25900	no_paralog	HMT-1	2.88	 AT-CX:1.00	1/35	 MSG2	methionine biosynthetic process	cytoplasm	homocysteine S-methyltransferase activity
823	AT1G25540	no_paralog	PFT1	2.87	 HS-CX:1.00	1/35	 UMB1	red, far-red light phototransduction;jasmonic acid mediated signaling pathway;regulation of flower development;positive regulation of flower development;response to red light;response to far red light;positive regulation of defense response;positive regulation of transcription, DNA-templated;defense response to fungus	nucleus;mediator complex	DNA binding;transcription coactivator activity;protein binding
824	AT5G10840	AT5G25100	EMP1	2.87	 AT-CX:1.00	1/35	 WEI8	N-terminal protein myristoylation	mitochondrion;endosome;vacuolar membrane;Golgi apparatus;trans-Golgi network;plant-type cell wall;integral component of membrane	na
825	AT1G33760	no_paralog	na	2.85	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
826	AT2G46270	AT4G01120	GBF3	2.85	 AT-CC:1.00	1/35	 PIL6	response to superoxide;signal transduction;response to xenobiotic stimulus;response to water deprivation;response to wounding;response to salt stress;response to ethylene;response to auxin;response to abscisic acid;abscisic acid-activated signaling pathway;response to carbohydrate;response to jasmonic acid;ethylene-activated signaling pathway;endoplasmic reticulum unfolded protein response;hyperosmotic salinity response	nucleus;cytosol	sequence-specific DNA binding transcription factor activity;sequence-specific DNA binding
827	AT2G38340	no_paralog	DREB19	2.85	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated;response to water deprivation;response to salt stress;cellular response to heat;positive regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
